x,z,resistivity
9.529343333333335,0.0,2070.52279
16.84082666666667,0.0,45.0599
17.078483333333335,0.0,38.35801
7.268586666666668,0.0,345.82947
34.45362,0.0,451.76508
35.90669333333333,0.0,4604.52328
2.7553400000000003,0.0,101.43087
28.632350000000002,0.0,77.28916
7.65608,0.0,358.53517
22.38061,0.0,8053.97561
1.98339,0.0,35.87432
7.863613333333333,0.0,43.8162
36.74944333333333,0.0,179.18139
33.98408333333333,0.0,535.85456
6.618026666666666,0.0,50.6867
3.2131433333333335,0.0,662.38775
1.7421066666666665,0.0,864.76629
41.06061666666667,0.0,61.01695
40.74111,0.0,50.6552
1.9075166666666667,0.0,417.21698
35.56653,0.0,163.04761
13.559676666666666,0.0,1548.0822
2.68722,0.0,477.96312
33.728703333333335,0.0,136.18391
30.069193333333335,0.0,8895.53238
19.843616666666666,0.0,41.65737
19.952166666666667,0.0,51.62978
33.18477333333333,0.0,5175.43431
7.902360000000001,0.0,45.84539
12.734789999999998,0.0,64.34198
3.2135433333333334,0.0,107.0982
14.047073333333332,0.0,1404.85715
14.982846666666667,0.0,233.1712
14.78562,0.0,46.50605
1.7208433333333335,0.0,107.50681
21.211996666666668,0.0,35.16141
39.850276666666666,0.0,82.27584
39.90262,0.0,88.98438
21.51067666666667,0.0,36.37524
28.58944666666667,0.0,83.63842
16.083099999999998,0.0,250.49992
17.03433,0.0,276.48455
1.1929666666666667,0.0,450.69483
33.94747666666667,0.0,4692.90427
22.260716666666667,0.0,8841.58233
9.460193333333333,0.0,325.29063
14.71564,0.0,1513.05364
18.149559999999997,0.0,363.39725
2.310626666666667,0.0,142.61815
10.717039999999999,0.0,45.85736
12.921790000000001,0.0,235.20786
19.10249333333333,0.0,461.5024
16.542983333333336,0.0,45.92734
2.2495733333333336,0.0,39.46431
37.134413333333335,0.0,57.30862
15.16754,0.0,1877.91296
19.665536666666668,0.0,66.01841
29.520863333333335,0.0,8669.40957
33.69415,0.0,1299.99969
37.11191333333333,0.0,77.27092
38.87882,0.0,188.07636
36.398936666666664,0.0,242.94636
35.58821666666666,0.0,110.17615
13.294253333333335,0.0,61.39344
34.08912,0.0,84.31967
32.67883666666667,0.0,6326.60518
6.9226133333333335,0.0,468.94299
13.548960000000001,0.0,47.39756
14.556693333333333,0.0,374.07635
31.474139999999995,0.0,1779.68288
1.0202166666666665,0.0,803.54261
32.58355,0.0,89.85251
29.26424,0.0,2224.25287
32.56034666666667,0.0,90.94177
27.08935,0.0,2791.07043
31.128396666666664,0.0,103.29324
24.942089999999997,0.0,3007.07246
22.818429999999996,0.0,2366.35086
34.41537333333333,0.0,4902.87999
20.715643333333333,0.0,1661.09789
8.644446666666667,0.0,54.07398
18.626636666666666,0.0,1115.71715
16.56726,0.0,692.00549
14.534403333333335,0.0,509.23795
12.529096666666668,0.0,419.49304
10.501813333333333,0.0,426.57055
1.8992233333333333,0.0,975.41308
29.65453666666666,0.0,99.3325
9.469196666666667,0.0,461.38652
27.486986666666667,0.0,76.25625
22.184340000000002,0.0,39.16673
26.05398666666667,0.0,82.77959
24.61364,0.0,61.68269
20.25082,0.0,48.01012
22.468926666666665,0.0,55.21408
21.04531333333333,0.0,52.37572
19.66605,0.0,94.48912
15.04712,0.0,43.97635
16.585103333333333,0.0,482.25549
34.070993333333334,0.0,87.07601
11.857776666666666,0.0,48.88062
18.076116666666667,0.0,46.53825
31.376626666666667,0.0,7658.05832
36.75077,0.0,116.93538
18.38722,0.0,51.12345
40.859519999999996,0.0,61.13517
21.199343333333335,0.0,6723.38246
40.87287666666666,0.0,89.98007
12.520056666666667,0.0,292.89991
6.133483333333333,0.0,67.465
40.37878666666667,0.0,81.8045
21.755936666666667,0.0,7872.2816
18.645386666666667,0.0,770.39218
12.145353333333333,0.0,53.79316
1.1275433333333333,0.0,142.31705
38.29163666666667,0.0,620.89176
27.840696666666663,0.0,48.79699
13.353186666666668,0.0,252.92999
15.050516666666667,0.0,331.896
6.383596666666667,0.0,44.38841
12.329163333333334,0.0,1478.52789
31.11854,0.0,94.89622
10.9356,0.0,219.70258
39.41111,0.0,117.83872
16.06928,0.0,370.49889
17.09366,0.0,432.82492
0.8616999999999999,0.0,62.4833
18.128923333333333,0.0,557.9253
33.72102333333333,0.0,97.91188
33.653803333333336,0.0,809.43774
10.530106666666669,0.0,282.3104
2.8894933333333337,0.0,1082.26865
16.324506666666668,0.0,61.9783
4.211986666666667,0.0,46.15708
1.8006900000000001,0.0,60.586
9.058453333333333,0.0,219.15324
29.288893333333334,0.0,69.02958
18.54523,0.0,42.98982
19.15467333333333,0.0,711.04089
16.271356666666666,0.0,68.5142
4.713653333333333,0.0,1455.51675
15.998313333333334,0.0,74.72486
3.8440266666666663,0.0,48.26372
