x,z,resistivity
9.529343333333335,0.0,1619.03222
16.84082666666667,0.0,44.0338
17.078483333333335,0.0,40.78602
7.268586666666668,0.0,282.97944
34.45362,0.0,358.51567
35.90669333333333,0.0,2470.01082
2.7553400000000003,0.0,127.0393
28.632350000000002,0.0,60.04695
7.65608,0.0,301.57034
22.38061,0.0,4482.98301
1.98339,0.0,30.40336
7.863613333333333,0.0,41.59435
36.74944333333333,0.0,136.23481
33.98408333333333,0.0,411.78231
6.618026666666666,0.0,50.0363
3.2131433333333335,0.0,436.63037
1.7421066666666665,0.0,597.74011
41.06061666666667,0.0,69.22893
40.74111,0.0,72.26898
1.9075166666666667,0.0,321.97877
35.56653,0.0,109.1144
13.559676666666666,0.0,1638.48049
2.68722,0.0,358.30906
33.728703333333335,0.0,116.44171
30.069193333333335,0.0,4396.362
19.843616666666666,0.0,41.6278
19.952166666666667,0.0,42.75857
33.18477333333333,0.0,2707.9193
7.902360000000001,0.0,48.42626
12.734789999999998,0.0,51.17856
3.2135433333333334,0.0,127.99917
14.047073333333332,0.0,1520.59066
14.982846666666667,0.0,244.8692
14.78562,0.0,43.61429
1.7208433333333335,0.0,132.83599
21.211996666666668,0.0,39.34696
39.850276666666666,0.0,84.26996
39.90262,0.0,104.95174
21.51067666666667,0.0,40.3998
28.58944666666667,0.0,64.62555
16.083099999999998,0.0,267.08268
17.03433,0.0,294.92255
1.1929666666666667,0.0,322.98752
33.94747666666667,0.0,2474.6093
22.260716666666667,0.0,5103.23149
9.460193333333333,0.0,309.03891
14.71564,0.0,1620.78229
18.149559999999997,0.0,342.30154
2.310626666666667,0.0,166.38971
10.717039999999999,0.0,43.60723
12.921790000000001,0.0,268.05733
19.10249333333333,0.0,376.06722
16.542983333333336,0.0,44.59108
2.2495733333333336,0.0,36.14074
37.134413333333335,0.0,91.74252
15.16754,0.0,1945.67862
19.665536666666668,0.0,50.03363
29.520863333333335,0.0,4289.29914
33.69415,0.0,868.17634
37.11191333333333,0.0,100.31297
38.87882,0.0,130.15874
36.398936666666664,0.0,256.66258
35.58821666666666,0.0,95.65054
13.294253333333335,0.0,49.1359
34.08912,0.0,83.03726
32.67883666666667,0.0,3221.4744
6.9226133333333335,0.0,344.0674
13.548960000000001,0.0,45.52356
14.556693333333333,0.0,417.1244
31.474139999999995,0.0,1205.19761
1.0202166666666665,0.0,498.18852
32.58355,0.0,99.8621
29.26424,0.0,1449.84488
32.56034666666667,0.0,88.11121
27.08935,0.0,1622.71706
31.128396666666664,0.0,113.06303
24.942089999999997,0.0,1623.76759
22.818429999999996,0.0,1404.54129
34.41537333333333,0.0,2546.60164
20.715643333333333,0.0,1130.75519
8.644446666666667,0.0,38.51903
18.626636666666666,0.0,924.00134
16.56726,0.0,713.7285
14.534403333333335,0.0,575.95057
12.529096666666668,0.0,485.4241
10.501813333333333,0.0,431.45666
1.8992233333333333,0.0,590.1486
29.65453666666666,0.0,81.70489
9.469196666666667,0.0,415.80539
27.486986666666667,0.0,97.15143
22.184340000000002,0.0,41.57639
26.05398666666667,0.0,82.20162
24.61364,0.0,84.66889
20.25082,0.0,40.33487
22.468926666666665,0.0,71.1849
21.04531333333333,0.0,61.67585
19.66605,0.0,65.85891
15.04712,0.0,43.60842
16.585103333333333,0.0,505.94142
34.070993333333334,0.0,86.80384
11.857776666666666,0.0,46.38082
18.076116666666667,0.0,52.46033
31.376626666666667,0.0,3838.47755
36.75077,0.0,115.66372
18.38722,0.0,55.18395
40.859519999999996,0.0,98.15061
21.199343333333335,0.0,5099.61637
40.87287666666666,0.0,69.46685
12.520056666666667,0.0,340.94376
6.133483333333333,0.0,60.10558
40.37878666666667,0.0,116.23239
21.755936666666667,0.0,5567.34771
18.645386666666667,0.0,651.49749
12.145353333333333,0.0,49.05337
1.1275433333333333,0.0,155.79286
38.29163666666667,0.0,494.93047
27.840696666666663,0.0,50.752
13.353186666666668,0.0,283.00918
15.050516666666667,0.0,361.88568
6.383596666666667,0.0,45.92939
12.329163333333334,0.0,1488.1523
31.11854,0.0,93.26403
10.9356,0.0,247.66835
39.41111,0.0,89.82088
16.06928,0.0,397.92302
17.09366,0.0,446.1249
0.8616999999999999,0.0,68.43893
18.128923333333333,0.0,510.93944
33.72102333333333,0.0,95.79278
33.653803333333336,0.0,584.70142
10.530106666666669,0.0,301.32878
2.8894933333333337,0.0,732.2999
16.324506666666668,0.0,47.41796
4.211986666666667,0.0,49.04477
1.8006900000000001,0.0,80.24315
9.058453333333333,0.0,218.67467
29.288893333333334,0.0,40.57627
18.54523,0.0,45.59595
19.15467333333333,0.0,568.97393
16.271356666666666,0.0,53.0218
4.713653333333333,0.0,951.46884
15.998313333333334,0.0,53.44868
3.8440266666666663,0.0,53.40118
31.456046666666666,0.0,827.25394
19.50064666666667,0.0,4496.36636
14.492563333333335,0.0,43.48812
6.554403333333333,0.0,50.29686
3.557513333333333,0.0,168.79101
37.93696333333333,0.0,94.2897
8.096453333333335,0.0,37.17344
24.606056666666664,0.0,63.12273
36.45593333333333,0.0,362.86227
6.167813333333332,0.0,49.45985
29.252006666666663,0.0,973.3258
11.2794,0.0,41.50732
10.163946666666668,0.0,247.39675
27.078886666666666,0.0,1094.59243
41.75085333333333,0.0,419.23247
22.820196666666664,0.0,41.58513
20.689586666666667,0.0,752.11189
24.930183333333332,0.0,1087.58638
28.919383333333332,0.0,82.08819
22.80292,0.0,934.35671
4.584136666666667,0.0,949.0249
24.9979,0.0,5041.38266
29.656419999999997,0.0,61.6708
9.28844,0.0,1125.83557
23.88876666666667,0.0,78.60161
22.48166,0.0,52.92352
27.50295,0.0,68.27383
41.40973333333333,0.0,117.88259
14.190963333333334,0.0,44.2181
13.898793333333336,0.0,45.08831
26.057919999999996,0.0,57.76247
34.74949,0.0,2996.13687
20.19687,0.0,4907.06436
39.10459,0.0,142.08169
21.017123333333334,0.0,44.96484
31.938063333333336,0.0,3325.16231
41.03673666666666,0.0,415.89625
12.718326666666668,0.0,57.91552
38.68437333333333,0.0,1309.22277
3.6454299999999997,0.0,42.85248
6.051196666666667,0.0,116.76954
35.81478666666667,0.0,125.59473
5.732976666666667,0.0,66.89449
5.557753333333333,0.0,201.37355
35.50788666666667,0.0,2591.28183
11.311446666666667,0.0,258.1139
12.47744,0.0,45.63862
30.743043333333333,0.0,3871.76356
37.89584333333334,0.0,1248.16712
37.20568666666667,0.0,1038.86737
6.487796666666667,0.0,72.31738
21.63669,0.0,39.25592
37.745686666666664,0.0,631.75876
17.9343,0.0,42.72073
13.00895,0.0,50.56551
5.824943333333334,0.0,40.13921
6.01836,0.0,170.38945
40.5287,0.0,82.37092
34.25481666666666,0.0,956.2549
26.62774,0.0,39.01054
18.39303,0.0,40.41715
37.90539333333333,0.0,1431.46099
11.533036666666668,0.0,41.4547
10.67789,0.0,50.75984
6.4321866666666665,0.0,293.00971
9.790156666666666,0.0,253.35468
37.50971333333334,0.0,92.38101
8.785886666666665,0.0,1003.32087
17.611036666666667,0.0,576.55397
15.558366666666666,0.0,454.37761
35.40848,0.0,831.83838
5.9722566666666665,0.0,341.01378
38.698116666666664,0.0,1414.40426
32.01949333333334,0.0,1327.06087
37.89998,0.0,91.13442
10.460656666666667,0.0,42.95486
35.959473333333335,0.0,97.04839
38.27261,0.0,97.49492
11.228886666666668,0.0,1915.5783
3.33658,0.0,520.65903
37.20845333333333,0.0,1285.48603
27.8609,0.0,61.74306
20.720353333333332,0.0,3817.85014
36.736039999999996,0.0,95.74757
29.566113333333334,0.0,42.82868
29.798266666666667,0.0,1662.34139
34.45439666666667,0.0,84.54393
5.4040333333333335,0.0,56.32086
6.460286666666666,0.0,100.4168
22.14906666666667,0.0,46.32913
18.84171333333333,0.0,44.41742
33.127199999999995,0.0,1126.97494
35.20695333333333,0.0,90.0677
27.61498333333333,0.0,1888.36019
