x,z,resistivity
9.529343333333335,0.0,1727.47972
16.84082666666667,0.0,47.295
17.078483333333335,0.0,43.43334
7.268586666666668,0.0,276.0291
34.45362,0.0,352.56245
35.90669333333333,0.0,2431.46949
2.7553400000000003,0.0,108.60823
28.632350000000002,0.0,64.76956
7.65608,0.0,281.66258
22.38061,0.0,3434.72471
1.98339,0.0,33.88005
7.863613333333333,0.0,43.07592
36.74944333333333,0.0,140.36199
33.98408333333333,0.0,399.32516
6.618026666666666,0.0,52.50249
3.2131433333333335,0.0,378.58136
1.7421066666666665,0.0,618.45411
41.06061666666667,0.0,78.21004
40.74111,0.0,80.34417
1.9075166666666667,0.0,274.27225
35.56653,0.0,119.33055
13.559676666666666,0.0,1498.81717
2.68722,0.0,302.55411
33.728703333333335,0.0,95.38673
30.069193333333335,0.0,3402.42497
19.843616666666666,0.0,44.11731
19.952166666666667,0.0,48.4958
33.18477333333333,0.0,2230.39936
7.902360000000001,0.0,50.97217
12.734789999999998,0.0,46.8616
3.2135433333333334,0.0,112.31332
14.047073333333332,0.0,1368.84229
14.982846666666667,0.0,229.44296
14.78562,0.0,50.53821
1.7208433333333335,0.0,115.16326
21.211996666666668,0.0,42.12018
39.850276666666666,0.0,84.86845
39.90262,0.0,104.11205
21.51067666666667,0.0,40.66079
28.58944666666667,0.0,70.7159
16.083099999999998,0.0,251.21804
17.03433,0.0,273.56121
1.1929666666666667,0.0,286.60735
33.94747666666667,0.0,2078.92896
22.260716666666667,0.0,3968.53767
9.460193333333333,0.0,255.21231
14.71564,0.0,1458.99386
18.149559999999997,0.0,312.86984
2.310626666666667,0.0,139.24338
10.717039999999999,0.0,49.07601
12.921790000000001,0.0,232.53288
19.10249333333333,0.0,346.74622
16.542983333333336,0.0,45.09505
2.2495733333333336,0.0,38.17673
37.134413333333335,0.0,91.82388
15.16754,0.0,1772.05569
19.665536666666668,0.0,58.34756
29.520863333333335,0.0,3252.33452
33.69415,0.0,759.37731
37.11191333333333,0.0,104.10539
38.87882,0.0,134.14048
36.398936666666664,0.0,239.63758
35.58821666666666,0.0,108.32995
13.294253333333335,0.0,47.85001
34.08912,0.0,104.8998
32.67883666666667,0.0,2639.59051
6.9226133333333335,0.0,335.97825
13.548960000000001,0.0,47.92654
14.556693333333333,0.0,370.4673
31.474139999999995,0.0,988.67998
1.0202166666666665,0.0,491.09463
32.58355,0.0,129.33186
29.26424,0.0,1166.30269
32.56034666666667,0.0,115.34731
27.08935,0.0,1277.24305
31.128396666666664,0.0,120.62742
24.942089999999997,0.0,1274.12291
22.818429999999996,0.0,1152.56984
34.41537333333333,0.0,2198.41787
20.715643333333333,0.0,967.45636
8.644446666666667,0.0,46.71716
18.626636666666666,0.0,800.94666
16.56726,0.0,631.01038
14.534403333333335,0.0,504.13486
12.529096666666668,0.0,406.58882
10.501813333333333,0.0,354.41965
1.8992233333333333,0.0,587.55526
29.65453666666666,0.0,85.55912
9.469196666666667,0.0,344.24303
27.486986666666667,0.0,98.96229
22.184340000000002,0.0,37.46567
26.05398666666667,0.0,82.04836
24.61364,0.0,85.57476
20.25082,0.0,45.91666
22.468926666666665,0.0,75.73582
21.04531333333333,0.0,70.14925
19.66605,0.0,75.61868
15.04712,0.0,49.09087
16.585103333333333,0.0,454.38045
34.070993333333334,0.0,100.83068
11.857776666666666,0.0,55.98639
18.076116666666667,0.0,51.59079
31.376626666666667,0.0,3054.72509
36.75077,0.0,118.29668
18.38722,0.0,53.80231
40.859519999999996,0.0,105.67691
21.199343333333335,0.0,4591.4817
40.87287666666666,0.0,77.21594
12.520056666666667,0.0,289.3435
6.133483333333333,0.0,78.33011
40.37878666666667,0.0,119.48752
21.755936666666667,0.0,4829.75517
18.645386666666667,0.0,575.42217
12.145353333333333,0.0,53.91634
1.1275433333333333,0.0,136.95305
38.29163666666667,0.0,453.89865
27.840696666666663,0.0,55.94989
13.353186666666668,0.0,248.58094
15.050516666666667,0.0,327.9546
6.383596666666667,0.0,47.65299
12.329163333333334,0.0,1361.28486
31.11854,0.0,103.12228
10.9356,0.0,212.17365
39.41111,0.0,86.34153
16.06928,0.0,362.35488
17.09366,0.0,402.50886
0.8616999999999999,0.0,68.29561
18.128923333333333,0.0,455.99546
33.72102333333333,0.0,96.66694
33.653803333333336,0.0,538.38806
10.530106666666669,0.0,251.14314
2.8894933333333337,0.0,763.44639
16.324506666666668,0.0,48.44506
4.211986666666667,0.0,53.94808
1.8006900000000001,0.0,74.54607
9.058453333333333,0.0,182.34289
29.288893333333334,0.0,45.52468
18.54523,0.0,44.14371
19.15467333333333,0.0,508.83185
16.271356666666666,0.0,55.94719
4.713653333333333,0.0,994.30901
15.998313333333334,0.0,56.63636
3.8440266666666663,0.0,55.64671
31.456046666666666,0.0,704.56222
19.50064666666667,0.0,4210.38331
14.492563333333335,0.0,47.33836
6.554403333333333,0.0,59.23605
3.557513333333333,0.0,150.1118
37.93696333333333,0.0,95.17232
8.096453333333335,0.0,40.88367
24.606056666666664,0.0,60.76756
36.45593333333333,0.0,330.108
6.167813333333332,0.0,61.18928
29.252006666666663,0.0,820.48108
11.2794,0.0,53.57997
10.163946666666668,0.0,207.29249
27.078886666666666,0.0,901.98999
41.75085333333333,0.0,455.03123
22.820196666666664,0.0,42.43754
20.689586666666667,0.0,671.23766
24.930183333333332,0.0,893.27563
28.919383333333332,0.0,91.27408
22.80292,0.0,804.68651
4.584136666666667,0.0,1002.75247
24.9979,0.0,3700.92583
29.656419999999997,0.0,64.28215
9.28844,0.0,1037.94677
23.88876666666667,0.0,84.18426
22.48166,0.0,54.4589
27.50295,0.0,70.9252
41.40973333333333,0.0,125.30814
14.190963333333334,0.0,51.31653
