x,z,resistivity
9.529343333333335,0.0,1794.18258
16.84082666666667,0.0,37.17709
17.078483333333335,0.0,34.03151
7.268586666666668,0.0,350.48496
34.45362,0.0,416.96332
35.90669333333333,0.0,4127.05711
2.7553400000000003,0.0,114.93904
28.632350000000002,0.0,67.61015
7.65608,0.0,363.61574
22.38061,0.0,7288.34296
1.98339,0.0,34.38501
7.863613333333333,0.0,38.73046
36.74944333333333,0.0,143.38452
33.98408333333333,0.0,494.94512
6.618026666666666,0.0,48.10792
3.2131433333333335,0.0,637.6273
1.7421066666666665,0.0,666.50627
41.06061666666667,0.0,58.33523
40.74111,0.0,44.38402
1.9075166666666667,0.0,414.52362
35.56653,0.0,135.20726
13.559676666666666,0.0,1858.55409
2.68722,0.0,482.92614
33.728703333333335,0.0,116.72846
30.069193333333335,0.0,8240.20507
19.843616666666666,0.0,39.81586
19.952166666666667,0.0,42.24171
33.18477333333333,0.0,4784.48076
7.902360000000001,0.0,40.31666
12.734789999999998,0.0,59.49249
3.2135433333333334,0.0,121.2312
14.047073333333332,0.0,1750.40858
14.982846666666667,0.0,271.54128
14.78562,0.0,45.00968
1.7208433333333335,0.0,122.59111
21.211996666666668,0.0,38.00404
39.850276666666666,0.0,66.0949
39.90262,0.0,75.45798
21.51067666666667,0.0,38.13832
28.58944666666667,0.0,66.44409
16.083099999999998,0.0,326.15818
17.03433,0.0,367.27622
1.1929666666666667,0.0,412.68055
33.94747666666667,0.0,4317.45075
22.260716666666667,0.0,8292.36795
9.460193333333333,0.0,331.16319
14.71564,0.0,1917.384
18.149559999999997,0.0,423.36165
2.310626666666667,0.0,163.22905
10.717039999999999,0.0,37.28938
12.921790000000001,0.0,262.55616
19.10249333333333,0.0,454.3164
16.542983333333336,0.0,40.33125
2.2495733333333336,0.0,35.74427
37.134413333333335,0.0,71.23391
15.16754,0.0,2353.67042
19.665536666666668,0.0,48.81987
29.520863333333335,0.0,8016.37806
33.69415,0.0,1213.21394
37.11191333333333,0.0,87.17
38.87882,0.0,173.33725
36.398936666666664,0.0,248.13326
35.58821666666666,0.0,100.26334
13.294253333333335,0.0,51.89101
34.08912,0.0,82.14086
32.67883666666667,0.0,5845.53628
6.9226133333333335,0.0,467.36944
13.548960000000001,0.0,42.70743
14.556693333333333,0.0,461.49348
31.474139999999995,0.0,1781.39828
1.0202166666666665,0.0,606.77262
32.58355,0.0,89.29751
29.26424,0.0,2258.03783
32.56034666666667,0.0,87.56874
27.08935,0.0,2582.85794
31.128396666666664,0.0,99.18337
24.942089999999997,0.0,2449.09395
22.818429999999996,0.0,1886.37443
34.41537333333333,0.0,4473.25432
20.715643333333333,0.0,1482.85329
8.644446666666667,0.0,46.22701
18.626636666666666,0.0,1256.64828
16.56726,0.0,927.27907
14.534403333333335,0.0,648.80936
12.529096666666668,0.0,491.5191
10.501813333333333,0.0,448.15192
1.8992233333333333,0.0,731.55202
29.65453666666666,0.0,85.66501
9.469196666666667,0.0,468.97012
27.486986666666667,0.0,76.80364
22.184340000000002,0.0,42.5482
26.05398666666667,0.0,83.51849
24.61364,0.0,58.83356
20.25082,0.0,42.71055
22.468926666666665,0.0,59.9318
21.04531333333333,0.0,54.50975
19.66605,0.0,64.71809
15.04712,0.0,41.78697
16.585103333333333,0.0,647.42598
34.070993333333334,0.0,86.87122
11.857776666666666,0.0,49.35288
18.076116666666667,0.0,51.2351
31.376626666666667,0.0,7107.44567
36.75077,0.0,112.94099
18.38722,0.0,56.73126
40.859519999999996,0.0,59.76593
21.199343333333335,0.0,6967.94623
40.87287666666666,0.0,69.98249
12.520056666666667,0.0,334.23719
6.133483333333333,0.0,63.73018
40.37878666666667,0.0,74.9727
21.755936666666667,0.0,8044.75255
18.645386666666667,0.0,854.12146
12.145353333333333,0.0,53.73677
1.1275433333333333,0.0,161.28067
38.29163666666667,0.0,581.4622
27.840696666666663,0.0,39.78129
13.353186666666668,0.0,283.65703
15.050516666666667,0.0,412.45416
6.383596666666667,0.0,47.12369
12.329163333333334,0.0,1671.42205
31.11854,0.0,85.9554
10.9356,0.0,228.30697
39.41111,0.0,100.43526
16.06928,0.0,493.5368
17.09366,0.0,573.87962
0.8616999999999999,0.0,60.89341
18.128923333333333,0.0,660.91649
33.72102333333333,0.0,94.45292
33.653803333333336,0.0,753.46431
10.530106666666669,0.0,292.08279
2.8894933333333337,0.0,833.37353
16.324506666666668,0.0,49.7384
4.211986666666667,0.0,44.30527
1.8006900000000001,0.0,65.70001
9.058453333333333,0.0,225.46633
29.288893333333334,0.0,57.9562
18.54523,0.0,46.67647
19.15467333333333,0.0,721.47984
16.271356666666666,0.0,56.76981
4.713653333333333,0.0,1123.80469
15.998313333333334,0.0,61.76618
3.8440266666666663,0.0,48.7724
31.456046666666666,0.0,1121.28715
19.50064666666667,0.0,5755.88015
14.492563333333335,0.0,44.52057
6.554403333333333,0.0,46.98071
3.557513333333333,0.0,182.89975
37.93696333333333,0.0,104.20153
8.096453333333335,0.0,39.60956
24.606056666666664,0.0,41.64088
36.45593333333333,0.0,390.87684
6.167813333333332,0.0,53.5463
29.252006666666663,0.0,1401.71282
11.2794,0.0,44.47695
10.163946666666668,0.0,236.58728
27.078886666666666,0.0,1626.54653
41.75085333333333,0.0,529.62618
22.820196666666664,0.0,44.48672
20.689586666666667,0.0,918.28367
24.930183333333332,0.0,1534.26184
28.919383333333332,0.0,81.86352
22.80292,0.0,1151.95243
4.584136666666667,0.0,1081.64728
24.9979,0.0,8897.61417
29.656419999999997,0.0,74.4014
9.28844,0.0,1438.55991
23.88876666666667,0.0,54.51064
22.48166,0.0,48.1832
27.50295,0.0,51.74396
41.40973333333333,0.0,86.99268
14.190963333333334,0.0,38.86047
13.898793333333336,0.0,38.03944
26.057919999999996,0.0,61.45918
34.74949,0.0,5233.27429
20.19687,0.0,6590.77645
39.10459,0.0,139.94583
21.017123333333334,0.0,42.70858
31.938063333333336,0.0,6048.33942
41.03673666666666,0.0,486.17087
12.718326666666668,0.0,67.7691
38.68437333333333,0.0,2085.41075
3.6454299999999997,0.0,42.91133
6.051196666666667,0.0,134.25143
35.81478666666667,0.0,152.01873
5.732976666666667,0.0,75.89774
5.557753333333333,0.0,265.9234
35.50788666666667,0.0,4435.18227
11.311446666666667,0.0,239.53142
12.47744,0.0,47.68698
30.743043333333333,0.0,7170.09622
37.89584333333334,0.0,1930.79889
37.20568666666667,0.0,1508.7544
6.487796666666667,0.0,69.92457
21.63669,0.0,41.13823
37.745686666666664,0.0,796.64252
17.9343,0.0,40.14072
13.00895,0.0,60.2423
5.824943333333334,0.0,49.90682
6.01836,0.0,212.05968
40.5287,0.0,83.22727
34.25481666666666,0.0,1359.48904
26.62774,0.0,48.82995
18.39303,0.0,39.89854
37.90539333333333,0.0,2302.21389
11.533036666666668,0.0,48.41703
10.67789,0.0,39.35699
6.4321866666666665,0.0,398.86134
9.790156666666666,0.0,255.79965
37.50971333333334,0.0,75.23828
8.785886666666665,0.0,1331.28508
17.611036666666667,0.0,758.69581
15.558366666666666,0.0,546.2843
35.40848,0.0,1137.45561
5.9722566666666665,0.0,494.33251
38.698116666666664,0.0,2289.03851
32.01949333333334,0.0,2010.61419
37.89998,0.0,91.186
10.460656666666667,0.0,38.65811
35.959473333333335,0.0,82.46384
38.27261,0.0,108.62456
11.228886666666668,0.0,2060.11372
3.33658,0.0,786.04478
37.20845333333333,0.0,1984.83736
27.8609,0.0,46.63526
20.720353333333332,0.0,5885.31158
36.736039999999996,0.0,69.87464
29.566113333333334,0.0,60.52527
29.798266666666667,0.0,2655.83908
34.45439666666667,0.0,87.23617
5.4040333333333335,0.0,64.96206
6.460286666666666,0.0,104.11411
22.14906666666667,0.0,43.08862
18.84171333333333,0.0,46.02799
33.127199999999995,0.0,1658.88688
35.20695333333333,0.0,92.76368
27.61498333333333,0.0,3095.16506
34.830643333333335,0.0,972.90112
32.94309666666667,0.0,90.82954
25.461826666666667,0.0,3107.67095
36.573813333333334,0.0,1425.66608
23.332996666666663,0.0,2514.74228
36.55596,0.0,970.49298
5.6782,0.0,109.19394
21.226946666666667,0.0,1925.21287
33.69958,0.0,85.1016
30.883813333333336,0.0,2353.63533
19.123993333333335,0.0,1585.30018
17.06022,0.0,1189.76119
15.015433333333334,0.0,826.3813
13.007183333333332,0.0,613.80028
10.993236666666668,0.0,541.18587
38.95899,0.0,167.28619
8.59637,0.0,53.60635
31.479786666666666,0.0,111.10846
7.092053333333333,0.0,1476.72679
28.683743333333336,0.0,2897.81014
11.000563333333332,0.0,43.5576
40.20803333333333,0.0,47.82158
31.908226666666668,0.0,93.48568
32.21127,0.0,103.20052
41.11595333333333,0.0,112.47259
26.516823333333335,0.0,3182.07859
