338
172     15      18      28      31      -0.03815        -2.07893
173     16      19      21      24      -3.52356        -11.65944
174     16      19      24      27      -0.32455        -5.27728
175     16      19      30      33      -0.03543        -2.29700
176     16      19      33      36      -0.02249        -3.47457
177     16      19      36      39      -0.01364        -5.45174
178     16      19      22      25      -1.32006        -6.74561
179     16      19      23      26      -0.65899        -5.91695
180     16      19      32      35      -0.02547        -3.21289
181     16      19      35      38      -0.01602        -4.78299
182     17      20      22      25      -3.62821        -9.40606
183     17      20      25      28      -0.30792        -3.93979
184     17      20      28      31      -0.07599        -2.28246
185     17      20      31      34      -0.03930        -1.62825
186     17      20      34      37      -0.02423        -4.41954
187     17      20      23      26      -1.53617        -8.17033
188     17      20      26      29      -0.15710        -0.68328
189     17      20      29      32      -0.06000        -2.39876
190     17      20      35      38      -0.02014        -4.87022
191     17      20      38      41      -0.01180        -2.38423
192     17      20      24      27      -0.67456        -6.35309
193     17      20      36      39      -0.01697        -2.90759
194     18      21      36      39      -0.02055        -5.77157
195     18      21      39      42      -0.01227        -6.73108
196     18      21      45      48      -0.00586        -7.48705
197     18      21      43      46      -0.00720        -3.99794
198     19      22      24      27      -4.08684        -9.92943
199     19      22      27      30      -0.26941        -1.90447
200     19      22      30      33      -0.08754        -2.51507
201     19      22      33      36      -0.04604        -3.96886
202     19      22      36      39      -0.02520        -5.37905
203     19      22      39      42      -0.01476        -7.86504
204     19      22      25      28      -1.37218        -7.61789
205     19      22      28      31      -0.16862        -2.76221
206     19      22      40      43      -0.01244        -10.07481
207     19      22      43      46      -0.00855        -6.76015
208     19      22      26      29      -0.51380        -3.24197
209     19      22      29      32      -0.11914        -2.36969
210     19      22      32      35      -0.05405        -3.30012
211     19      22      44      47      -0.00725        -10.01665
212     20      23      25      28      -3.36939        -9.53690
213     20      23      28      31      -0.25840        -2.18069
214     20      23      34      37      -0.04466        -2.82036
215     20      23      26      29      -1.02460        -4.57946
216     20      23      29      32      -0.17074        -1.67187
217     20      23      35      38      -0.03619        -5.05921
218     20      23      38      41      -0.01965        -2.77675
219     20      23      27      30      -0.45736        -2.15162
220     20      23      36      39      -0.03002        -3.19835
221     20      23      39      42      -0.01734        -7.82142
222     21      24      26      29      -2.51936        -6.19317
223     21      24      29      32      -0.26360        -2.82036
224     21      24      35      38      -0.04458        -3.08205
225     21      24      38      41      -0.02328        -4.60853
226     21      24      27      30      -0.89197        -3.30012
227     21      24      30      33      -0.17126        -2.87852
228     21      24      36      39      -0.03594        -3.75079
229     21      24      28      31      -0.43756        -3.44550
230     21      24      34      37      -0.05679        -1.93355
231     22      25      27      30      -2.30378        -5.23367
232     22      25      30      33      -0.26372        -3.60541
233     22      25      33      36      -0.09334        -1.27934
234     22      25      28      31      -0.87781        -5.13190
235     22      25      34      37      -0.07073        -2.95121
236     22      25      29      32      -0.45018        -3.98340
237     23      26      28      31      -2.39570        -7.37075
238     23      26      34      37      -0.09435        -1.99170
239     23      26      29      32      -0.95518        -5.01560
240     23      26      35      38      -0.06970        -2.92213
241     23      26      38      41      -0.03244        -2.90759
242     23      26      30      33      -0.47539        -4.31777
243     23      26      33      36      -0.13036        -2.22431
244     23      26      36      39      -0.05389        -3.09659
245     23      26      39      42      -0.02699        -3.59088
246     23      26      42      45      -0.01583        -19.21918
247     24      27      29      32      -2.18287        -6.58570
248     24      27      35      38      -0.08531        -1.78817
249     24      27      38      41      -0.03666        -3.41642
250     24      27      44      47      -0.01298        -12.45903
251     24      27      30      33      -0.88082        -5.36451
252     24      27      36      39      -0.06396        -2.98028
253     24      27      39      42      -0.02991        -4.05609
254     24      27      42      45      -0.01744        -10.03119
255     24      27      31      34      -0.43838        -2.48599
256     24      27      43      46      -0.01488        -19.66986
257     25      28      30      33      -2.27553        -7.83596
258     25      28      33      36      -0.27153        -2.63137
259     25      28      36      39      -0.08217        -4.17239
260     25      28      31      34      -0.88195        -3.46003
261     25      28      34      37      -0.17151        -1.35203
262     25      28      40      43      -0.02832        -4.09970
263     25      28      43      46      -0.01672        -10.48187
264     25      28      32      35      -0.43054        -2.63137
265     25      28      35      38      -0.11429        -1.59918
266     26      29      31      34      -2.33084        -5.75703
267     26      29      34      37      -0.26877        -2.15162
268     26      29      32      35      -0.87105        -4.25962
269     26      29      35      38      -0.16411        -2.83490
270     26      29      44      47      -0.01584        -29.16315
271     26      29      33      36      -0.47690        -3.91071
272     26      29      36      39      -0.11051        -3.48911
273     27      30      32      35      -2.12831        -5.66980
274     27      30      35      38      -0.26511        -3.06751
275     27      30      38      41      -0.07116        -4.68122
276     27      30      44      47      -0.01903        -6.30947
277     27      30      33      36      -0.97856        -4.97198
278     27      30      36      39      -0.16543        -5.04467
279     27      30      34      37      -0.48201        -3.69264
280     28      31      33      36      -2.57219        -6.78923
281     28      31      36      39      -0.28367        -3.47457
282     28      31      34      37      -1.04672        -4.43408
283     28      31      37      40      -0.15910        -2.99482
284     28      31      35      38      -0.50130        -4.28870
285     28      31      38      41      -0.10214        -2.26792
286     29      32      34      37      -2.59952        -5.13190
287     29      32      37      40      -0.26879        -6.17863
288     29      32      43      46      -0.03511        -1.68640
289     29      32      35      38      -1.05113        -5.32089
290     29      32      38      41      -0.15737        -3.12566
291     29      32      36      39      -0.53543        -4.68122
292     29      32      39      42      -0.10445        -0.88682
293     30      33      35      38      -2.26308        -6.68746
294     30      33      38      41      -0.23909        -6.55662
295     30      33      36      39      -1.00771        -5.58258
296     30      33      39      42      -0.14628        -4.14332
297     30      33      37      40      -0.45118        -5.96056
298     30      33      43      46      -0.04272        -2.38423
299     31      34      36      39      -2.58920        -6.86192
300     31      34      39      42      -0.23781        -6.97822
301     31      34      42      45      -0.07285        -2.63137
302     31      34      37      40      -0.95279        -6.87646
303     31      34      40      43      -0.14787        -2.29700
304     31      34      38      41      -0.43641        -5.40812
305     31      34      44      47      -0.04411        -3.21289
306     32      35      37      40      -2.39045        -7.89411
307     32      35      40      43      -0.23228        -3.98340
308     32      35      43      46      -0.07424        -0.72690
309     32      35      38      41      -0.89734        -5.65527
310     32      35      44      47      -0.05668        -2.23885
311     32      35      39      42      -0.41867        -4.66669
312     33      36      38      41      -2.13569        -6.12048
313     33      36      41      44      -0.21539        -3.69264
314     33      36      44      47      -0.07384        -2.36969
315     33      36      39      42      -0.80839        -4.25962
316     33      36      45      48      -0.05625        -1.65733
317     33      36      40      43      -0.38752        -3.95433
318     34      37      39      42      -2.01555        -4.87022
319     34      37      42      45      -0.21468        -1.84632
320     34      37      45      48      -0.07325        -1.84632
321     34      37      40      43      -0.75974        -3.40188
322     34      37      41      44      -0.36045        -4.41954
323     35      38      40      43      -1.81904        -5.75703
324     35      38      41      44      -0.66852        -3.12566
325     35      38      42      45      -0.34555        -4.50677
326     36      39      41      44      -1.42924        -4.07063
327     36      39      44      47      -0.19586        -3.21289
328     36      39      42      45      -0.59175        -2.02078
329     36      39      45      48      -0.12923        -11.09246
330     36      39      43      46      -0.32258        -2.86398
331     37      40      42      45      -1.31666        -4.34685
332     37      40      43      46      -0.57458        -4.43408
333     37      40      44      47      -0.30735        -1.64279
334     38      41      43      46      -1.35599        -3.82348
335     38      41      44      47      -0.57141        -3.70718
336     39      42      44      47      -1.27003        -3.69264
337     39      42      45      48      -0.54255        -1.84632
338     40      43      45      48      -1.20461        -2.82036
