     631
    1   1   3    4   6      -43.10400 
    2   1   3    6   8       -6.59660 
    3   1   3    8  10       -2.47810 
    4   1   3   10  12       -0.93696 
    5   1   3    5   7      -14.20800 
    6   1   3    7   9       -3.52250 
    7   1   3    9  11       -1.69270 
    8   2   4    5   7      -40.96100 
    9   2   4    7   9       -5.61640 
   10   2   4    9  11       -2.25140 
   11   2   4   11  13       -0.87639 
   12   2   4    6   8      -12.78800 
   13   2   4    8  10       -3.51490 
   14   2   4   10  12       -1.17920 
   15   3   5    6   8      -52.94400 
   16   3   5    8  10       -6.70200 
   17   3   5   10  12       -1.85440 
   18   3   5    7   9      -13.64200 
   19   3   5    9  11       -3.84740 
   20   3   5   11  13       -1.28180 
   21   4   6    7   9      -52.00300 
   22   4   6    9  11       -7.66040 
   23   4   6   11  13       -2.12980 
   24   4   6   13  15       -1.36190 
   25   4   6    8  10      -15.75300 
   26   4   6   10  12       -3.33280 
   27   4   6   12  14       -1.85100 
   28   4   6   14  16       -0.99270 
   29   5   7    8  10      -53.58400 
   30   5   7   10  12       -6.09980 
   31   5   7   12  14       -2.84750 
   32   5   7   14  16       -1.41050 
   33   5   7    9  11      -17.00500 
   34   5   7   11  13       -3.46100 
   35   5   7   13  15       -2.00560 
   36   6   8    9  11      -52.54800 
   37   6   8   11  13       -5.41880 
   38   6   8   13  15       -2.70610 
   39   6   8   15  17       -1.28460 
   40   6   8   10  12      -11.83400 
   41   6   8   12  14       -4.09770 
   42   6   8   14  16       -1.81720 
   43   6   8   16  18       -0.97671 
   44   7   9   10  12      -42.64200 
   45   7   9   12  14       -7.25730 
   46   7   9   14  16       -2.63500 
   47   7   9   16  18       -1.28610 
   48   7   9   11  13      -11.37000 
   49   7   9   13  15       -4.26140 
   50   7   9   15  17       -1.76530 
   51   7   9   17  19       -0.81083 
   52   8  10   11  13      -37.46900 
   53   8  10   13  15       -8.52780 
   54   8  10   15  17       -2.91820 
   55   8  10   17  19       -1.23780 
   56   8  10   12  14      -17.48200 
   57   8  10   14  16       -4.69370 
   58   8  10   16  18       -2.02970 
   59   8  10   18  20       -0.81367 
   60   9  11   12  14      -43.01700 
   61   9  11   14  16       -7.01630 
   62   9  11   16  18       -2.58920 
   63   9  11   18  20       -0.96979 
   64   9  11   13  15      -14.98400 
   65   9  11   15  17       -3.96490 
   66   9  11   17  19       -1.52870 
   67   9  11   19  21       -0.94574 
   68  10  12   13  15      -43.03700 
   69  10  12   15  17       -5.49830 
   70  10  12   17  19       -1.75310 
   71  10  12   19  21       -0.98208 
   72  10  12   14  16      -12.11300 
   73  10  12   16  18       -3.16520 
   74  10  12   18  20       -1.04910 
   75  10  12   20  22       -0.73413 
   76  11  13   14  16      -49.29900 
   77  11  13   16  18       -6.39640 
   78  11  13   18  20       -1.73900 
   79  11  13   20  22       -1.10350 
   80  11  13   15  17      -13.77000 
   81  11  13   17  19       -3.18330 
   82  11  13   19  21       -1.55060 
   83  11  13   21  23       -0.77820 
   84  12  14   15  17      -54.18200 
   85  12  14   17  19       -6.53840 
   86  12  14   19  21       -2.66380 
   87  12  14   21  23       -1.21200 
   88  12  14   16  18      -15.69500 
   89  12  14   18  20       -3.17300 
   90  12  14   20  22       -1.79760 
   91  12  14   22  24       -0.94649 
   92  13  15   16  18      -55.61700 
   93  13  15   18  20       -5.68210 
   94  13  15   20  22       -2.69550 
   95  13  15   22  24       -1.28110 
   96  13  15   17  19      -14.70800 
   97  13  15   19  21       -4.32400 
   98  13  15   21  23       -1.70970 
   99  13  15   23  25       -0.87369 
  100  14  16   17  19      -54.40300 
  101  14  16   19  21       -7.82650 
  102  14  16   21  23       -2.51870 
  103  14  16   23  25       -1.17130 
  104  14  16   18  20      -12.23900 
  105  14  16   20  22       -4.34480 
  106  14  16   22  24       -1.77890 
  107  14  16   24  26       -0.59702 
  108  15  17   18  20      -36.89900 
  109  15  17   20  22       -7.67130 
  110  15  17   22  24       -2.53970 
  111  15  17   24  26       -0.78224 
  112  15  17   19  21      -16.66000 
  113  15  17   21  23       -3.89450 
  114  15  17   23  25       -1.59470 
  115  15  17   25  27       -0.63417 
  116  16  18   19  21      -53.79700 
  117  16  18   21  23       -6.82530 
  118  16  18   23  25       -2.29270 
  119  16  18   25  27       -0.82092 
  120  16  18   20  22      -17.06900 
  121  16  18   22  24       -3.92120 
  122  16  18   24  26       -1.06530 
  123  16  18   26  28       -0.85041 
  124  17  19   20  22      -42.40500 
