514
  82   1  13   1  15   1  19   1  21 -0.11599E+03
  83   1  13   1  15   1  21   1  23 -0.14299E+03
  84   1  13   1  15   1  18   1  20 -0.12861E+03
  85   1  13   1  15   1  20   1  22 -0.10766E+03
  86   1  14   1  16   1  17   1  19 -0.37700E+03
  87   1  14   1  16   1  19   1  21 -0.13462E+03
  88   1  14   1  16   1  21   1  23 -0.96360E+02
  89   1  14   1  16   1  18   1  20 -0.18106E+03
  90   1  14   1  16   1  20   1  22 -0.10364E+03
  91   1   9   1  11   1  22   1  24  0.33524E+02
  92   1  10   1  12   1  22   1  24  0.40352E+02
  93   1  13   1  15   1  22   1  24 -0.36535E+03
  94   1  14   1  16   1  22   1  24 -0.13533E+03
  95   1  17   1  19   1  18   1  20  0.54354E+03
  96   1  17   1  19   1  20   1  22 -0.45591E+03
  97   1  18   1  20   1  19   1  21  0.56067E+03
  98   1  19   1  21   1  20   1  22  0.54921E+03
  99   1  21   1  23   1  17   1  19 -0.21097E+03
 100   1  22   1  24   1  17   1  19 -0.13468E+03
 101   1  22   1  24   1  19   1  21 -0.40371E+03
 102   1  17   1  19   1  25   1  27 -0.18008E+02
 103   1  17   1  19   1  27   1  29  0.12372E+02
 104   1  17   1  19   1  29   1  31  0.51539E+02
 106   1  17   1  19   1  28   1  30  0.37393E+02
 107   1  18   1  20   1  21   1  23 -0.43596E+03
 108   1  18   1  20   1  22   1  24 -0.19995E+03
 109   1  18   1  20   1  25   1  27 -0.28546E+02
 110   1  18   1  20   1  27   1  29 -0.11469E+02
 111   1  18   1  20   1  29   1  31  0.42823E+02
 112   1  18   1  20   1  26   1  28 -0.24226E+02
 113   1  18   1  20   1  28   1  30  0.12523E+02
 114   1  19   1  21   1  25   1  27 -0.29826E+02
 115   1  19   1  21   1  27   1  29 -0.26768E+02
 116   1  19   1  21   1  29   1  31  0.12838E+02
 117   1  19   1  21   1  26   1  28 -0.30643E+02
 118   1  19   1  21   1  28   1  30 -0.14034E+02
 119   1  19   1  21   1  30   1  32  0.43383E+02
 120   1  20   1  22   1  21   1  23  0.50011E+03
 121   1  20   1  22   1  25   1  27 -0.22939E+02
 122   1  20   1  22   1  27   1  29 -0.29980E+02
 123   1  20   1  22   1  29   1  31 -0.15591E+02
 124   1  20   1  22   1  26   1  28 -0.27254E+02
 125   1  20   1  22   1  28   1  30 -0.28603E+02
 126   1  20   1  22   1  30   1  32  0.10876E+02
 127   1  21   1  23   1  22   1  24  0.51336E+03
 128   1  21   1  23   1  25   1  27 -0.13735E+02
 129   1  21   1  23   1  27   1  29 -0.25828E+02
 130   1  21   1  23   1  29   1  31 -0.28180E+02
 131   1  21   1  23   1  26   1  28 -0.20181E+02
 132   1  21   1  23   1  28   1  30 -0.30293E+02
 134   1  22   1  24   1  27   1  29 -0.19495E+02
 135   1  22   1  24   1  29   1  31 -0.30415E+02
 136   1  22   1  24   1  26   1  28 -0.11768E+02
 137   1  22   1  24   1  28   1  30 -0.26673E+02
 138   1  17   1  19   1  30   1  32  0.40262E+02
 139   1  18   1  20   1  30   1  32  0.57682E+02
 140   1  21   1  23   1  30   1  32 -0.13737E+02
 141   1  22   1  24   1  30   1  32 -0.25376E+02
 142   1  25   1  27   1  26   1  28  0.49722E+03
 143   1  25   1  27   1  28   1  30 -0.37246E+03
 144   1  26   1  28   1  27   1  29  0.47847E+03
 145   1  27   1  29   1  28   1  30  0.52837E+03
 146   1  29   1  31   1  25   1  27 -0.16916E+03
 147   1  30   1  32   1  25   1  27 -0.13030E+03
 148   1  30   1  32   1  27   1  29 -0.42322E+03
 149   1  25   1  27   1  33   1  35 -0.13894E+03
 150   1  25   1  27   1  35   1  37  0.18274E+03
 151   1  25   1  27   1  37   1  39  0.35375E+02
 152   1  25   1  27   1  34   1  36 -0.35856E+03
 153   1  25   1  27   1  36   1  38  0.47451E+03
 154   1  26   1  28   1  29   1  31 -0.38831E+03
 155   1  26   1  28   1  30   1  32 -0.18900E+03
 156   1  26   1  28   1  33   1  35 -0.97142E+02
 157   1  26   1  28   1  35   1  37  0.78825E+02
 158   1  26   1  28   1  37   1  39  0.28115E+02
 159   1  26   1  28   1  34   1  36 -0.13768E+03
 160   1  26   1  28   1  36   1  38  0.17706E+03
 161   1  27   1  29   1  33   1  35 -0.10037E+03
 162   1  27   1  29   1  35   1  37  0.28509E+02
 163   1  27   1  29   1  37   1  39  0.12339E+02
 164   1  27   1  29   1  34   1  36 -0.96733E+02
 165   1  27   1  29   1  36   1  38  0.81857E+02
 166   1  27   1  29   1  38   1  40  0.30585E+02
 167   1  28   1  30   1  29   1  31  0.51954E+03
 168   1  28   1  30   1  33   1  35 -0.13407E+03
 169   1  28   1  30   1  35   1  37 -0.10187E+02
 170   1  28   1  30   1  37   1  39 -0.44027E+01
 171   1  28   1  30   1  34   1  36 -0.10307E+03
 172   1  28   1  30   1  36   1  38  0.32661E+02
 173   1  28   1  30   1  38   1  40  0.12988E+02
 174   1  29   1  31   1  30   1  32  0.56745E+03
 175   1  29   1  31   1  33   1  35 -0.20926E+03
 176   1  29   1  31   1  35   1  37 -0.63686E+02
 177   1  29   1  31   1  37   1  39 -0.19841E+02
 178   1  29   1  31   1  34   1  36 -0.13473E+03
 179   1  29   1  31   1  36   1  38 -0.17376E+02
 180   1  30   1  32   1  33   1  35 -0.42151E+03
 181   1  30   1  32   1  35   1  37 -0.12468E+03
 182   1  30   1  32   1  37   1  39 -0.28048E+02
 183   1  30   1  32   1  34   1  36 -0.18646E+03
 184   1  30   1  32   1  36   1  38 -0.67134E+02
 185   1  25   1  27   1  38   1  40  0.28992E+02
 186   1  26   1  28   1  38   1  40  0.36982E+02
 187   1  29   1  31   1  38   1  40 -0.83231E+01
 188   1  30   1  32   1  38   1  40 -0.23720E+02
 189   1  33   1  35   1  34   1  36  0.46162E+03
 190   1  33   1  35   1  36   1  38 -0.43241E+03
 191   1  34   1  36   1  35   1  37  0.56500E+02
 192   1  35   1  37   1  36   1  38  0.16636E+04
 193   1  37   1  39   1  33   1  35 -0.12706E+02
 194   1  38   1  40   1  33   1  35 -0.19977E+02
 195   1  38   1  40   1  35   1  37 -0.42961E+03
 196   1  33   1  35   1  41   1  43 -0.26057E+02
 197   1  33   1  35   1  43   1  45  0.11358E+02
 198   1  33   1  35   1  45   1  47  0.40040E+02
 199   1  33   1  35   1  42   1  44 -0.10681E+02
 200   1  33   1  35   1  44   1  46  0.31633E+02
 201   1  34   1  36   1  37   1  39 -0.22850E+01
 202   1  34   1  36   1  38   1  40 -0.12775E+02
 203   1  34   1  36   1  41   1  43 -0.28848E+02
 204   1  34   1  36   1  43   1  45 -0.77644E+01
 205   1  34   1  36   1  45   1  47  0.30668E+02
 206   1  34   1  36   1  42   1  44 -0.22100E+02
 207   1  34   1  36   1  44   1  46  0.12241E+02
 208   1  35   1  37   1  41   1  43 -0.65076E+02
 210   1  35   1  37   1  45   1  47  0.17948E+03
 211   1  35   1  37   1  42   1  44 -0.21968E+02
 212   1  35   1  37   1  44   1  46  0.76028E+02
 213   1  35   1  37   1  46   1  48  0.45889E+03
 214   1  36   1  38   1  37   1  39  0.46924E+02
 215   1  36   1  38   1  41   1  43 -0.11435E+03
 216   1  36   1  38   1  43   1  45 -0.22790E+02
 217   1  36   1  38   1  45   1  47  0.78120E+02
 218   1  36   1  38   1  42   1  44 -0.61999E+02
 219   1  36   1  38   1  44   1  46  0.22795E+02
 220   1  36   1  38   1  46   1  48  0.16926E+03
 221   1  37   1  39   1  38   1  40  0.45996E+03
 222   1  37   1  39   1  41   1  43 -0.16918E+03
 223   1  37   1  39   1  43   1  45 -0.99169E+02
 224   1  37   1  39   1  45   1  47 -0.14014E+03
 225   1  37   1  39   1  42   1  44 -0.12045E+03
 226   1  37   1  39   1  44   1  46 -0.94654E+02
 227   1  38   1  40   1  41   1  43 -0.40373E+03
 228   1  38   1  40   1  43   1  45 -0.12310E+03
 229   1  38   1  40   1  45   1  47 -0.93577E+02
 230   1  38   1  40   1  42   1  44 -0.18433E+03
 231   1  38   1  40   1  44   1  46 -0.92100E+02
 232   1  33   1  35   1  46   1  48  0.30723E+02
 233   1  34   1  36   1  46   1  48  0.36747E+02
 234   1  37   1  39   1  46   1  48 -0.35740E+03
 235   1  38   1  40   1  46   1  48 -0.13712E+03
 236   1  41   1  43   1  42   1  44  0.49021E+03
 237   1  41   1  43   1  44   1  46 -0.41007E+03
 238   1  42   1  44   1  43   1  45  0.55574E+03
 239   1  43   1  45   1  44   1  46  0.50103E+03
 240   1  45   1  47   1  41   1  43 -0.18409E+03
 241   1  46   1  48   1  41   1  43 -0.12020E+03
 242   1  46   1  48   1  43   1  45 -0.37911E+03
 243   1  41   1  43   1  49   1  51 -0.13874E+02
 244   1  41   1  43   1  51   1  53  0.84962E+01
 245   1  41   1  43   1  53   1  55  0.31650E+02
 246   1  41   1  43   1  50   1  52 -0.55486E+01
 247   1  41   1  43   1  52   1  54  0.24270E+02
 248   1  42   1  44   1  45   1  47 -0.39853E+03
 249   1  42   1  44   1  46   1  48 -0.17007E+03
 250   1  42   1  44   1  49   1  51 -0.18297E+02
 251   1  42   1  44   1  51   1  53 -0.67329E+01
 252   1  42   1  44   1  53   1  55  0.24370E+02
 253   1  42   1  44   1  50   1  52 -0.14581E+02
 254   1  42   1  44   1  52   1  54  0.76804E+01
 255   1  43   1  45   1  49   1  51 -0.18413E+02
 256   1  43   1  45   1  51   1  53 -0.15235E+02
 257   1  43   1  45   1  53   1  55  0.69707E+01
 258   1  43   1  45   1  50   1  52 -0.17899E+02
 259   1  43   1  45   1  52   1  54 -0.73526E+01
 260   1  43   1  45   1  54   1  56  0.22625E+02
 261   1  44   1  46   1  45   1  47  0.46406E+03
 262   1  44   1  46   1  49   1  51 -0.15992E+02
 263   1  44   1  46   1  51   1  53 -0.17363E+02
 264   1  44   1  46   1  53   1  55 -0.70228E+01
 265   1  44   1  46   1  50   1  52 -0.17220E+02
 266   1  44   1  46   1  52   1  54 -0.14487E+02
 267   1  44   1  46   1  54   1  56  0.59869E+01
 268   1  45   1  47   1  46   1  48  0.50721E+03
 269   1  45   1  47   1  49   1  51 -0.12128E+02
 270   1  45   1  47   1  51   1  53 -0.17148E+02
 271   1  45   1  47   1  53   1  55 -0.14021E+02
 272   1  45   1  47   1  50   1  52 -0.15451E+02
 273   1  45   1  47   1  52   1  54 -0.16802E+02
 274   1  46   1  48   1  49   1  51 -0.46356E+01
 275   1  46   1  48   1  51   1  53 -0.15570E+02
 276   1  46   1  48   1  53   1  55 -0.16725E+02
 277   1  46   1  48   1  50   1  52 -0.11795E+02
 278   1  46   1  48   1  52   1  54 -0.16923E+02
 279   1  41   1  43   1  54   1  56  0.23689E+02
 280   1  42   1  44   1  54   1  56  0.31483E+02
 281   1  45   1  47   1  54   1  56 -0.69178E+01
 282   1  46   1  48   1  54   1  56 -0.13939E+02
 283   1  49   1  51   1  50   1  52  0.45686E+03
 284   1  49   1  51   1  52   1  54 -0.37746E+03
 285   1  50   1  52   1  51   1  53  0.43032E+03
 286   1  51   1  53   1  52   1  54  0.45859E+03
 287   1  53   1  55   1  49   1  51 -0.13968E+03
 288   1  54   1  56   1  49   1  51 -0.83845E+02
 289   1  54   1  56   1  51   1  53 -0.36468E+03
 290   1  49   1  51   1  57   1  59 -0.13847E+03
 291   1  49   1  51   1  59   1  61  0.15622E+03
 292   1  49   1  51   1  61   1  63  0.26188E+02
 293   1  49   1  51   1  58   1  60 -0.37094E+03
 294   1  49   1  51   1  60   1  62  0.44923E+03
 295   1  50   1  52   1  53   1  55 -0.36606E+03
 296   1  50   1  52   1  54   1  56 -0.13584E+03
 297   1  50   1  52   1  57   1  59 -0.82881E+02
 298   1  50   1  52   1  59   1  61  0.61195E+02
 299   1  50   1  52   1  61   1  63  0.19672E+02
 300   1  50   1  52   1  58   1  60 -0.13613E+03
 301   1  50   1  52   1  60   1  62  0.15653E+03
 302   1  51   1  53   1  57   1  59 -0.70320E+02
 303   1  51   1  53   1  59   1  61  0.15870E+02
 304   1  51   1  53   1  61   1  63  0.63084E+01
 305   1  51   1  53   1  58   1  60 -0.81925E+02
 306   1  51   1  53   1  60   1  62  0.62671E+02
 307   1  51   1  53   1  62   1  64  0.18804E+02
 308   1  52   1  54   1  53   1  55  0.43823E+03
 309   1  52   1  54   1  57   1  59 -0.83466E+02
 310   1  52   1  54   1  59   1  61 -0.12441E+02
 311   1  52   1  54   1  61   1  63 -0.48222E+01
 312   1  52   1  54   1  58   1  60 -0.70696E+02
 313   1  52   1  54   1  60   1  62  0.18446E+02
 314   1  52   1  54   1  62   1  64  0.57790E+01
 315   1  53   1  55   1  54   1  56  0.46342E+03
 316   1  53   1  55   1  57   1  59 -0.13909E+03
 317   1  53   1  55   1  59   1  61 -0.40541E+02
 318   1  53   1  55   1  61   1  63 -0.11255E+02
 319   1  53   1  55   1  58   1  60 -0.83304E+02
 320   1  53   1  55   1  60   1  62 -0.11546E+02
 321   1  54   1  56   1  57   1  59 -0.36385E+03
 322   1  54   1  56   1  59   1  61 -0.81615E+02
 323   1  54   1  56   1  61   1  63 -0.14118E+02
 324   1  54   1  56   1  58   1  60 -0.13490E+03
 325   1  54   1  56   1  60   1  62 -0.42022E+02
 326   1  49   1  51   1  62   1  64  0.20551E+02
 327   1  50   1  52   1  62   1  64  0.25886E+02
 328   1  53   1  55   1  62   1  64 -0.57508E+01
 329   1  54   1  56   1  62   1  64 -0.12078E+02
 330   1  57   1  59   1  58   1  60  0.44363E+03
 331   1  57   1  59   1  60   1  62 -0.42758E+03
 332   1  58   1  60   1  59   1  61  0.20262E+02
 333   1  59   1  61   1  60   1  62  0.15901E+04
 334   1  61   1  63   1  57   1  59 -0.12311E+02
 335   1  62   1  64   1  57   1  59 -0.14484E+02
 336   1  62   1  64   1  59   1  61 -0.44969E+03
 337   1  57   1  59   1  65   1  67 -0.11847E+02
 338   1  57   1  59   1  67   1  69  0.59632E+01
 339   1  57   1  59   1  69   1  71  0.27383E+02
 340   1  57   1  59   1  66   1  68 -0.50787E+01
 341   1  57   1  59   1  68   1  70  0.20067E+02
 342   1  58   1  60   1  61   1  63 -0.58462E+01
 343   1  58   1  60   1  62   1  64 -0.11474E+02
 344   1  58   1  60   1  65   1  67 -0.14147E+02
 345   1  58   1  60   1  67   1  69 -0.55586E+01
 346   1  58   1  60   1  69   1  71  0.20125E+02
 347   1  58   1  60   1  66   1  68 -0.11371E+02
 348   1  58   1  60   1  68   1  70  0.62151E+01
 349   1  59   1  61   1  65   1  67 -0.43053E+02
 351   1  59   1  61   1  69   1  71  0.15925E+03
 353   1  59   1  61   1  68   1  70  0.62480E+02
 354   1  59   1  61   1  70   1  72  0.45012E+03
 356   1  60   1  62   1  65   1  67 -0.82316E+02
 358   1  60   1  62   1  69   1  71  0.64436E+02
 359   1  60   1  62   1  66   1  68 -0.38651E+02
 360   1  60   1  62   1  68   1  70  0.17287E+02
 361   1  60   1  62   1  70   1  72  0.16166E+03
 362   1  61   1  63   1  62   1  64  0.47938E+03
 363   1  61   1  63   1  65   1  67 -0.13885E+03
 364   1  61   1  63   1  67   1  69 -0.69350E+02
 365   1  61   1  63   1  69   1  71 -0.13789E+03
 366   1  61   1  63   1  66   1  68 -0.82883E+02
 367   1  61   1  63   1  68   1  70 -0.82066E+02
 368   1  62   1  64   1  65   1  67 -0.36681E+03
 369   1  62   1  64   1  67   1  69 -0.81728E+02
 370   1  62   1  64   1  69   1  71 -0.84558E+02
 371   1  62   1  64   1  66   1  68 -0.13629E+03
 372   1  62   1  64   1  68   1  70 -0.70482E+02
 373   1  57   1  59   1  70   1  72  0.20106E+02
 374   1  58   1  60   1  70   1  72  0.26004E+02
 375   1  61   1  63   1  70   1  72 -0.36943E+03
 376   1  62   1  64   1  70   1  72 -0.13987E+03
 377   1  65   1  67   1  66   1  68  0.45251E+03
 378   1  65   1  67   1  68   1  70 -0.36627E+03
 379   1  66   1  68   1  67   1  69  0.44753E+03
 380   1  67   1  69   1  68   1  70  0.43517E+03
 381   1  69   1  71   1  65   1  67 -0.13903E+03
 382   1  70   1  72   1  65   1  67 -0.82769E+02
 383   1  70   1  72   1  67   1  69 -0.35589E+03
 384   1  65   1  67   1  73   1  75 -0.11741E+02
 385   1  65   1  67   1  75   1  77  0.60593E+01
 386   1  65   1  67   1  77   1  79  0.26385E+02
 387   1  65   1  67   1  74   1  76 -0.49061E+01
 388   1  65   1  67   1  76   1  78  0.19400E+02
 389   1  66   1  68   1  69   1  71 -0.37264E+03
 390   1  66   1  68   1  70   1  72 -0.13581E+03
 391   1  66   1  68   1  73   1  75 -0.14029E+02
 392   1  66   1  68   1  75   1  77 -0.50043E+01
 393   1  66   1  68   1  77   1  79  0.19924E+02
 394   1  66   1  68   1  74   1  76 -0.10841E+02
 395   1  66   1  68   1  76   1  78  0.62641E+01
 396   1  67   1  69   1  73   1  75 -0.14704E+02
 397   1  67   1  69   1  75   1  77 -0.11711E+02
 398   1  67   1  69   1  77   1  79  0.59335E+01
 399   1  67   1  69   1  74   1  76 -0.13766E+02
 400   1  67   1  69   1  76   1  78 -0.56780E+01
 401   1  67   1  69   1  78   1  80  0.19184E+02
 402   1  68   1  70   1  69   1  71  0.44989E+03
 403   1  68   1  70   1  73   1  75 -0.14481E+02
 404   1  68   1  70   1  75   1  77 -0.14308E+02
 405   1  68   1  70   1  77   1  79 -0.54599E+01
 406   1  68   1  70   1  74   1  76 -0.14764E+02
 407   1  68   1  70   1  76   1  78 -0.11863E+02
 408   1  68   1  70   1  78   1  80  0.61790E+01
 409   1  69   1  71   1  70   1  72  0.44816E+03
 410   1  69   1  71   1  73   1  75 -0.11917E+02
 411   1  69   1  71   1  75   1  77 -0.15026E+02
 412   1  69   1  71   1  77   1  79 -0.11931E+02
 413   1  69   1  71   1  74   1  76 -0.14396E+02
 414   1  69   1  71   1  76   1  78 -0.14469E+02
 415   1  70   1  72   1  73   1  75 -0.54756E+01
 416   1  70   1  72   1  75   1  77 -0.14351E+02
 417   1  70   1  72   1  77   1  79 -0.14543E+02
 418   1  70   1  72   1  74   1  76 -0.11986E+02
 419   1  70   1  72   1  76   1  78 -0.15007E+02
 420   1  65   1  67   1  78   1  80  0.19487E+02
 421   1  66   1  68   1  78   1  80  0.25491E+02
 422   1  69   1  71   1  78   1  80 -0.53430E+01
 423   1  70   1  72   1  78   1  80 -0.11757E+02
 424   1  73   1  75   1  74   1  76  0.46247E+03
 425   1  73   1  75   1  76   1  78 -0.37918E+03
 426   1  74   1  76   1  75   1  77  0.43021E+03
 427   1  75   1  77   1  76   1  78  0.45910E+03
 428   1  77   1  79   1  73   1  75 -0.13988E+03
 429   1  78   1  80   1  73   1  75 -0.83400E+02
 430   1  78   1  80   1  75   1  77 -0.36369E+03
 431   1  73   1  75   1  81   1  83 -0.13818E+03
 432   1  73   1  75   1  83   1  85  0.15751E+03
 433   1  73   1  75   1  85   1  87  0.26651E+02
 434   1  73   1  75   1  82   1  84 -0.36095E+03
 435   1  73   1  75   1  84   1  86  0.44064E+03
 436   1  74   1  76   1  77   1  79 -0.36612E+03
 437   1  74   1  76   1  78   1  80 -0.13536E+03
 438   1  74   1  76   1  81   1  83 -0.82495E+02
 439   1  74   1  76   1  83   1  85  0.64770E+02
 440   1  74   1  76   1  85   1  87  0.20191E+02
 441   1  74   1  76   1  82   1  84 -0.13420E+03
 442   1  74   1  76   1  84   1  86  0.15826E+03
 443   1  75   1  77   1  81   1  83 -0.69805E+02
 444   1  75   1  77   1  83   1  85  0.14016E+02
 445   1  75   1  77   1  85   1  87  0.60920E+01
 446   1  75   1  77   1  82   1  84 -0.81025E+02
 447   1  75   1  77   1  84   1  86  0.59646E+02
 448   1  75   1  77   1  86   1  88  0.18506E+02
 449   1  76   1  78   1  77   1  79  0.45475E+03
 450   1  76   1  78   1  81   1  83 -0.83466E+02
 451   1  76   1  78   1  83   1  85 -0.16636E+02
 452   1  76   1  78   1  85   1  87 -0.54946E+01
 453   1  76   1  78   1  82   1  84 -0.70601E+02
 454   1  76   1  78   1  84   1  86  0.13360E+02
 455   1  76   1  78   1  86   1  88  0.52794E+01
 456   1  77   1  79   1  78   1  80  0.43800E+03
 457   1  77   1  79   1  81   1  83 -0.13687E+03
 458   1  77   1  79   1  83   1  85 -0.40895E+02
 459   1  77   1  79   1  85   1  87 -0.11355E+02
 460   1  77   1  79   1  82   1  84 -0.82704E+02
 461   1  77   1  79   1  84   1  86 -0.12762E+02
 462   1  78   1  80   1  81   1  83 -0.36240E+03
 463   1  78   1  80   1  83   1  85 -0.79063E+02
 464   1  78   1  80   1  85   1  87 -0.14138E+02
 465   1  78   1  80   1  82   1  84 -0.13565E+03
 466   1  78   1  80   1  84   1  86 -0.40043E+02
 467   1  73   1  75   1  86   1  88  0.20375E+02
 468   1  74   1  76   1  86   1  88  0.25863E+02
 469   1  77   1  79   1  86   1  88 -0.55431E+01
 470   1  78   1  80   1  86   1  88 -0.11678E+02
 471   1  81   1  83   1  82   1  84  0.46758E+03
 472   1  81   1  83   1  84   1  86 -0.43678E+03
 474   1  83   1  85   1  84   1  86  0.15858E+04
 475   1  85   1  87   1  81   1  83 -0.12360E+02
 476   1  86   1  88   1  81   1  83 -0.14215E+02
 477   1  86   1  88   1  83   1  85 -0.43474E+03
 478   1  81   1  83   1  89   1  91 -0.11690E+02
 479   1  81   1  83   1  91   1  93  0.64115E+01
 480   1  81   1  83   1  93   1  95  0.26274E+02
 482   1  81   1  83   1  92   1  94  0.20210E+02
 483   1  82   1  84   1  85   1  87 -0.63946E+01
 484   1  82   1  84   1  86   1  88 -0.11787E+02
 485   1  82   1  84   1  89   1  91 -0.14323E+02
 486   1  82   1  84   1  91   1  93 -0.48958E+01
 487   1  82   1  84   1  93   1  95  0.20317E+02
 488   1  82   1  84   1  90   1  92 -0.11918E+02
 489   1  82   1  84   1  92   1  94  0.67709E+01
 490   1  83   1  85   1  89   1  91 -0.41226E+02
 491   1  83   1  85   1  91   1  93  0.17475E+02
 492   1  83   1  85   1  93   1  95  0.16392E+03
 494   1  83   1  85   1  92   1  94  0.64132E+02
 495   1  83   1  85   1  94   1  96  0.46304E+03
 496   1  84   1  86   1  85   1  87  0.29576E+02
 497   1  84   1  86   1  89   1  91 -0.82887E+02
 499   1  84   1  86   1  93   1  95  0.65641E+02
 500   1  84   1  86   1  90   1  92 -0.47073E+02
 501   1  84   1  86   1  92   1  94  0.16092E+02
 502   1  84   1  86   1  94   1  96  0.16136E+03
 503   1  85   1  87   1  86   1  88  0.46000E+03
 504   1  85   1  87   1  89   1  91 -0.14120E+03
 505   1  85   1  87   1  91   1  93 -0.71844E+02
 506   1  85   1  87   1  93   1  95 -0.14004E+03
 507   1  85   1  87   1  90   1  92 -0.86402E+02
 508   1  85   1  87   1  92   1  94 -0.84433E+02
 509   1  86   1  88   1  89   1  91 -0.36481E+03
 510   1  86   1  88   1  91   1  93 -0.82525E+02
 511   1  86   1  88   1  93   1  95 -0.83922E+02
 512   1  86   1  88   1  90   1  92 -0.13936E+03
 513   1  86   1  88   1  92   1  94 -0.70922E+02
 514   1  81   1  83   1  94   1  96  0.20188E+02
 515   1  82   1  84   1  94   1  96  0.26903E+02
 516   1  85   1  87   1  94   1  96 -0.37949E+03
 517   1  86   1  88   1  94   1  96 -0.13849E+03
 518   1  89   1  91   1  90   1  92  0.48299E+03
 519   1  89   1  91   1  92   1  94 -0.36905E+03
 520   1  90   1  92   1  91   1  93  0.43827E+03
